Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Aaron Edlin,141,Berkeley,m,7,7,Uncertain,Agree,"The 9% cumulative increase in real US median household income since 1980 substantially understates how much better off people in the median American household are now economically, compared with 35 years ago.","Other relevant factors would be: time spent commuting, increase in % of 25-53 employed, hours worked, hours connected to work email at home"
Aaron Edlin,142,Berkeley,m,9,7,Strongly Agree,Agree,"Californians would be better off on average if all final users in the state paid the same price for water — adjusted for quality, place and time — even if, as a result, some food prices rose sharply and some farms failed.",
Aaron Edlin,143,Berkeley,m,6,5,Agree,Uncertain,The Fed should wait until its preferred measure of inflation (Core PCE) is clearly rising — and not just forecast to rise — before it begins hiking interest rates.,
Aaron Edlin,144,Berkeley,m,7,5,Disagree,Uncertain,Question A: Giving tax incentives to specific firms to locate operations in a city or state typically generates local benefits that outweigh the costs to the city and/or state providing the incentives.,The competition is fierce and the benefits uncertain. Winners curse is likely.
Aaron Edlin,145,Berkeley,m,7,5,Disagree,Disagree,Question B: The US as a whole benefits when cities or states compete with each other by giving tax incentives to firms to locate operations in their jurisdictions.,
Aaron Edlin,146,Berkeley,m,10,9,Strongly Agree,Strongly Agree,"Question A: Declining to be vaccinated against contagious diseases such as measles imposes costs on other people, which is a negative externality.",Even those vaccinated can get the disease so there is an external cost both to the vaccinated and the non vaccinated.
Aaron Edlin,147,Berkeley,m,9,7,Strongly Agree,Agree,"Question B: Considering the costs of restricting free choice, and the share of people in the US who choose not to vaccinate their children for measles, the social benefit of mandating measles vaccines for all Americans (except those with compelling medical reasons) would exceed the social cost.",
Aaron Edlin,148,Berkeley,m,6,5,Uncertain,Uncertain,"In 10 years, per capita purchasing power in Greece will be higher if — rather than continuing to service its debts over the next decade and complying with the budget rules currently in place — it refuses to accept a continuation of its current troika program and explicitly defaults on its debt held by the official sector.",
Aaron Edlin,149,Berkeley,m,NA,9,Did Not Answer,Strongly Agree,"Question A: Changing federal income tax rates, or the income bases to which those rates apply, can affect federal tax revenues partly by altering people’s behavior, and thus their actual or reported incomes.",
Aaron Edlin,150,Berkeley,m,NA,6,Did Not Answer,Uncertain,"Question B: To the extent that a given tax change might affect revenues partly by affecting national-income growth, existing research provides enough guidance to generate informative bounds on the size of any growth-driven revenue effect.",
Aaron Edlin,151,Berkeley,m,NA,5,Did Not Answer,Uncertain,"Question C: For large proposed changes in tax rates or the tax base, official revenue forecasts provided to Congress would probably be more accurate if the CBO and JCT tried to estimate fully how the proposed tax changes would affect growth-driven revenue.",
Aaron Edlin,152,Berkeley,m,6,5,Agree,Agree,"Question A: Most college professors who assign textbooks would not be able to guess, within 10% of the actual figure, the retail price that their students pay for new copies of those books.",
Aaron Edlin,153,Berkeley,m,6,7,Agree,Agree,"Question B: Since students can resell college textbooks or rent electronic versions, the net burden on students is substantially lower than retail prices for new textbook purchases would suggest.",
Aaron Edlin,154,Berkeley,m,8,5,Disagree,Disagree,"Question C:
Even though the professors who select textbooks are different form the people who pay for them, the price of new edition college textbooks reflect classic forces of supply and demand.",
Aaron Edlin,155,Berkeley,m,8,7,Agree,Agree,The recent decline in oil prices will promote higher real GDP in the US over the next couple of years.,U.S. is a large net importer. Increased oil prices in the past have slowed GDP growth.
Aaron Edlin,156,Berkeley,m,7,6,Uncertain,Agree,A US city hosting a big convention will enjoy a higher boost to incremental spending — holding the number of visitors and their average incomes fixed — if those visitors are auto dealers rather than economists.,"Although economists are known to economize and some think tipping as tourists irrational, in truth, who knows?"
Aaron Edlin,157,Berkeley,m,2,6,Disagree,Disagree,A typical country can increase its citizens’ welfare by enacting policies that would increase its trade surplus (or decrease its trade deficit).,
Aaron Edlin,158,Berkeley,m,4,5,Disagree,Disagree,Question A: Lowering the effective marginal tax rate on US corporations’ repatriated profits for a year would boost US capital investment significantly.,
Aaron Edlin,159,Berkeley,m,4,5,Disagree,Uncertain,"Question B: Permanently lowering the effective marginal tax rate on US corporations’ repatriated profits, such as by moving to a territorial-based tax system, would boost US capital investment significantly.",
Aaron Edlin,160,Berkeley,m,9,7,Agree,Agree,"Question A: By lowering bargaining costs, fast-track negotiating authority for the president makes it more likely that the U.S. can conclude major trade deals.",
Aaron Edlin,161,Berkeley,m,7,7,Agree,Agree,Question B: Past major trade deals have benefited most Americans.,
Aaron Edlin,162,Berkeley,m,NA,5,Did Not Answer,Disagree,Question A: Amazon has monopsony power in the market for books that is significantly reducing the supply of books.,
Aaron Edlin,163,Berkeley,m,NA,5,Did Not Answer,Disagree,"Question B:
Amazon has sufficient monopsony power that regulatory intervention is likely to make consumers of books better off, taking into account implementation costs and the effect of intervention on incentives.",
Aaron Edlin,164,Berkeley,m,6,6,Disagree,Disagree,The most powerful force pushing towards greater wealth inequality in the US since the 1970s is the gap between the after-tax return on capital and the economic growth rate.,
Aaron Edlin,165,Berkeley,m,9,8,Agree,Strongly Agree,"Letting car services such as Uber or Lyft compete with taxi firms on equal footing regarding genuine safety and insurance requirements, but without restrictions on prices or routes, raises consumer welfare.",
Aaron Edlin,166,Berkeley,m,NA,5,No Opinion,Agree,"Although there are many issues for Scotland’s voters to consider, one consequence of separating from the rest of the UK would be greater macroeconomic instability for Scotland for many years.",
Aaron Edlin,167,Berkeley,m,8,6,Agree,Agree,"Question A: Because the US has underspent on new projects, maintenance, or both, the federal government has an opportunity to increase average incomes by spending more on roads, railways, bridges and airports. (The experts panel previously voted on this question on May 23, 2013. Those earlier results can be found here.)",
Aaron Edlin,168,Berkeley,m,1,5,Agree,Uncertain,"Question B: Past experience of public spending and political economy suggests that if the government spent more on roads, railways, bridges and airports, many of the projects would have low or negative returns. (The experts panel previously voted on this question on May 23, 2013. Those earlier results can be found here.)","Many projects would no doubt be mistakes, but many is far from most. Most would probably be good investments."
Aaron Edlin,169,Berkeley,m,2,7,Agree,Agree,"Question A: By discounting pension liabilities at high interest rates under government accounting standards, many U.S. state and local governments understate their pension liabilities and the costs of providing pensions to public-sector workers. (The experts panel previously voted on this question on October 1, 2012. Those earlier results can be found here.)",
Aaron Edlin,170,Berkeley,m,3,6,Agree,Agree,"Question B: During the next two decades some U.S. states, unless they substantially increase taxes, cut spending, and/or change public-sector pensions, will require a combination of severe austerity budgets, a federal bailout, and/or default. (The experts panel previously voted on this question on October 1, 2012. Those earlier results can be found here.)",
