Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Antoinette Schoar,26,MIT,f,8,8,Agree,Agree,"Question B: Although the central bank can never be an entirely technocratic institution, the selection process for the ECB President and members of the Executive Board is significantly worsened by intergovernmental trade-offs involving appointments to other European institutions.",
Antoinette Schoar,27,MIT,f,7,5,Uncertain,Disagree,"On bids for infrastructure projects, the average European would be better off if Europe’s governments favored European firms over Chinese firms (or firms from any other country with non-profit-related geopolitical strategies) — even if it means sometimes choosing a higher-cost bidder.",
Antoinette Schoar,28,MIT,f,7,8,Agree,Agree,Question A: Breaking the “doom loop” — a negative spiral that can result when banks hold sovereign bonds and governments bail out banks — would increase the stability of European economies in the event of another financial crisis.,
Antoinette Schoar,29,MIT,f,8,8,Agree,Agree,Question B: Regulators should try to break the doom loop by assigning positive risk weights — in calculating banks’ capital requirements — to banks’ holdings of domestic and other Eurozone sovereign bonds.,
Antoinette Schoar,30,MIT,f,8,8,Agree,Uncertain,Question C: Breaking the doom loop would impose substantial costs on powerful political constituencies.,
Antoinette Schoar,31,MIT,f,8,5,Disagree,Disagree,"Residents of big European cities would be better off, on balance, if governments did more to counter gentrification, for example by using rent and other housing subsidies, public housing investments, zoning regulations, or similar policies.",
Antoinette Schoar,32,MIT,f,8,8,Agree,Agree,"Question A: A common European deposit insurance scheme, once fully implemented, would increase the stability of European economies in the event of another financial crisis.","A common scheme prevents a race to the bottom in the event of a crisis, and should include a fair contributn system across countries exante"
Antoinette Schoar,33,MIT,f,8,8,Uncertain,Strongly Disagree,"Question B: A common European deposit insurance scheme, once fully implemented, would increase the likelihood of another financial crisis in Europe.",
Antoinette Schoar,34,MIT,f,7,5,Agree,Uncertain,"Question A: Overall, public spending on the arts in Europe creates benefits that exceed the deadweight loss caused by taxation to fund it.",
Antoinette Schoar,35,MIT,f,7,5,Disagree,Uncertain,Question B: Additional public spending on the arts in Europe would create incremental benefits that exceed the deadweight loss caused by taxation to fund it.,
Antoinette Schoar,36,MIT,f,5,7,Uncertain,Disagree,"Question A: The average European is better off if Europe’s competition authorities let firms merge into European champions in their sectors, even it weakens competition.",
Antoinette Schoar,37,MIT,f,7,6,Uncertain,Disagree,"Question B: If China and other countries use policies that create giant international firms, then the average European is better off if Europe's competition authorities let firms merge into European champions in their sectors, even it weakens competition.",
Antoinette Schoar,38,MIT,f,8,5,Strongly Disagree,Uncertain,Question A: Letting publicly traded European firms report earnings annually rather than quarterly would lead their executives to place more weight on long-term issues in their investments and other decisions.,
Antoinette Schoar,39,MIT,f,9,5,Strongly Disagree,Uncertain,"Question B: A switch from quarterly to annual earnings reports would, on net, benefit shareholders of European firms.",
Antoinette Schoar,40,MIT,f,8,5,Disagree,Disagree,"Question A: To the extent that public corporations pursue social and environmental initiatives, they tend to achieve higher risk-adjusted (private) returns than otherwise similar corporations that pursue such initiatives less.",
Antoinette Schoar,41,MIT,f,7,5,Uncertain,Agree,Question B: To the extent that Norway’s global government pension fund makes investments for social and environmental objectives — apart from investments that would bring the highest expected risk-adjusted returns — it improves the welfare of Norwegians.,
Antoinette Schoar,42,MIT,f,NA,6,Did Not Answer,Uncertain,Question A: The fiscal rules of the European Union should give more flexibility to member countries.,
Antoinette Schoar,43,MIT,f,NA,7,Did Not Answer,Agree,Question B: The Italian budget for 2019 that the European Commission rejected in October would have increased Italy’s risk of fiscal insolvency substantially.,
Antoinette Schoar,44,MIT,f,NA,6,Did Not Answer,Disagree,"Question C: If France runs a 2019 budget deficit of around 3.4% of GDP, as announced by President Macron’s government, France’s risk of fiscal insolvency will increase substantially.",
Antoinette Schoar,45,MIT,f,6,7,Agree,Uncertain,"Question A: Capping the number of ride-sharing drivers as is being discussed in New York City, Chicago and London will make the average resident in that city worse off.","taxes are better than quotas. Caveat: if congestion affects all, but rides are used by fully priceinelastic people,taxes don't solve problem"
Antoinette Schoar,46,MIT,f,6,8,Agree,Agree,"Question B:
To achieve a given level of congestion, it would be better to use taxes for driving that vary based on the level of congestion, rather than limiting the number of ride-sharing vehicles.","see prior comment. also, need to take into account if taxes can be reasonably enforced."
Antoinette Schoar,47,MIT,f,5,6,Uncertain,Uncertain,People who migrated to Europe between 2015 and 2018 are likely — over the next two decades — to contribute more in taxes paid than they receive in benefits and public services.,Migrants to Europe are often not allowed to work for years. Delayed entry into the labor force can have negative effects on integration
Antoinette Schoar,48,MIT,f,4,7,Agree,Agree,"Ideas are nonrival, so increasing returns to scale is an essential feature of technological change in a market economy.",
Antoinette Schoar,49,MIT,f,9,7,Strongly Agree,Agree,Voters overestimate the effect that current governments have on their economies’ concurrent economic performance.,
Antoinette Schoar,50,MIT,f,7,5,Uncertain,Disagree,"Over the next decade, autonomous cars will raise average welfare in the EU by at least as much as smartphones have over the past decade.","average person is better off: not wasting time in traffic; fewer accidents. But many drivers lose jobs, their outside options are uncertain"
