Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Comment,Topic,Qtext
Emmanuel Saez,104,Berkeley,m,5,4,Strongly Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Katherine Baicker,104,Chicago,f,1,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Bengt Holmström,104,MIT,m,5,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
David Autor,104,MIT,m,NA,4,No Opinion,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Eric Maskin,104,Harvard,m,7,4,Uncertain,Disagree,There are arguments pushing in either direction.,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Markus Brunnermeier,104,Princeton,m,4,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Richard Schmalensee,104,MIT,m,NA,4,Did Not Answer,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Marianne Bertrand,104,Chicago,f,3,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
William Nordhaus,104,Yale,m,1,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Jonathan Levin,104,Stanford,m,NA,4,Did Not Answer,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Caroline Hoxby,104,Stanford,f,NA,4,Did Not Answer,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Abhijit Banerjee,104,MIT,m,6,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Aaron Edlin,104,Berkeley,m,7,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Kenneth Judd,104,Stanford,m,6,4,Agree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Oliver Hart,98,Harvard,m,7,4,Disagree,Disagree,Possible but no reason to think it is likely It may not even be good for the two firms. The merged entity may have too much political power.,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Ray Fair,104,Yale,m,3,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Hilary Hoynes,104,Berkeley,f,8,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Austan Goolsbee,104,Chicago,m,1,4,Uncertain,Disagree,we've had 2 previous waves of media content+distribution conglomerates. they failed badly. no econ of scope. broke up. What's different now?,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Judith Chevalier,104,Yale,f,8,4,Uncertain,Disagree,"This is one where the actual data that will be evaluated by the agencies is crucial to forming a conclusion.
-see background information here",AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Raj Chetty,104,Stanford,m,NA,4,Did Not Answer,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Daron Acemoglu,104,MIT,m,4,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Barry Eichengreen,104,Berkeley,m,5,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
David Cutler,104,Harvard,m,4,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Joseph Altonji,104,Yale,m,3,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Robert Hall,104,Stanford,m,NA,4,No Opinion,Disagree,"As I pointed out earlier, this question is incoherent. Consumer surplus is not a general-equilibrium concept. It holds only in a market.",AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Pete Klenow,104,Stanford,m,1,4,Uncertain,Disagree,#NAME?,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Michael Greenstone,104,Chicago,m,2,4,Uncertain,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Darrell Duffie,104,Stanford,m,2,4,Disagree,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
José Scheinkman,104,Columbia University,m,NA,4,No Opinion,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Carl Shapiro,104,Berkeley,m,NA,4,Did Not Answer,Disagree,,AT&T and Time Warner,A merger of AT&T and Time Warner would likely increase consumer surplus over the ensuing decade.
Caroline Hoxby,24,Stanford,f,10,5,Strongly Agree,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Abhijit Banerjee,24,MIT,m,7,5,Uncertain,Agree,Some part of it is probably also speculation.,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Larry Samuelson,24,Yale,m,1,5,Uncertain,Agree,"One fears that bitcoin is ideally suited for illegal activities, and there is anecdotal evidence, but we do not have precise measurements.",Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Katherine Baicker,24,Chicago,f,3,5,Agree,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Anil Kashyap,24,Chicago,m,7,5,Strongly Agree,Agree,"See also Eric Budish's fantastic primer on the issues with Bitcoin specifically
-see background information here",Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Emmanuel Saez,24,Berkeley,m,4,5,Agree,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Robert Shimer,24,Chicago,m,1,5,Uncertain,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Austan Goolsbee,24,Chicago,m,7,5,Agree,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Barry Eichengreen,24,Berkeley,m,10,5,Agree,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
Hilary Hoynes,24,Berkeley,f,NA,5,No Opinion,Agree,,Cryptocurrencies,"A substantial source of the value of decentralized private cryptocurrencies, such as Bitcoin, arises from their convenience for use in illegal activities."
