Name,Question,Qtext
Daron Acemoglu,CONF_184,"Legislation introduced in Congress would require the Federal Reserve to ""submit to the appropriate congressional committees…a Directive Policy Rule"", which shall ""describe the strategy or rule of the Federal Open Market Committee for the systematic quantitative adjustment of the Policy Instrument Target to respond to a change in the Intermediate Policy Inputs."" Should the Fed deviate from the rule, the Fed Chair would have to ""testify before the appropriate congressional committees as to why the [rule]…is not in compliance."" Enacting this provision would improve monetary policy outcomes in the U.S."
Daron Acemoglu,CONF_185,"Question A: All else equal, Patent Assertion Entities — which specialize in acquiring and asserting patents and are popularly known as “patent trolls"" — promote innovation in the U.S."
Daron Acemoglu,CONF_186,"Question B: Within the software industry, the US patent system makes consumers better off than they would be in the absence of patents."
Daron Acemoglu,CONF_187,There is a social value to having institutions that issue liquid liabilities that are backed by illiquid assets.
Daron Acemoglu,CONF_188,"Question A: Employers that discriminate in hiring will be at a competitive disadvantage, if their customers do not care about their mix of employees, compared with firms that do not discriminate."
Daron Acemoglu,CONF_189,"Question B: Rising market wages are an important reason — over and above any changes in medical technology, social norms or preferences — why family sizes have fallen over the past century in rich countries."
Daron Acemoglu,CONF_190,"Considering both distributional effects and changes in efficiency, it is a good idea to let companies that send video or other content to consumers pay more to Internet service providers for the right to send that traffic using faster or higher quality service."
Daron Acemoglu,CONF_191,The recent oversubscribed debt issues of Greece and Portugal suggest that sovereign default by any euro area country is unlikely in the foreseeable future.
Daron Acemoglu,CONF_192,"If the NCAA let colleges pay athletes with more than scholarships (which currently may cover tuition, books, room and board), then top colleges in men’s basketball and football would pay most athletes substantial sums beyond full scholarships."
Daron Acemoglu,CONF_193,Past experience suggests that economic sanctions do little to deter the target countries from their course of action.
Daron Acemoglu,CONF_194,Question A: Advancing automation has not historically reduced employment in the United States.
Daron Acemoglu,CONF_195,"Question B: Information technology and automation are a central reason why median wages have been stagnant in the US over the past decade, despite rising productivity."
Daron Acemoglu,CONF_196,Future innovations worldwide will not be transformational enough to promote sustained per-capita economic growth rates in the U.S. and western Europe over the next century as high as those over the past 150 years.
Daron Acemoglu,CONF_197,Informed postmortems of Ben Bernanke’s Fed chairmanship will judge favorably the Fed's creative and aggressive policy initiatives from autumn 2008 through early 2009.
Daron Acemoglu,CONF_198,"Using surge pricing to allocate transportation services — such as Uber does with its cars — raises consumer welfare through various potential channels, such as increasing the supply of those services, allocating them to people who desire them the most, and reducing search and queuing costs."
Daron Acemoglu,CONF_199,"Giving specific presents as holiday gifts is inefficient, because recipients could satisfy their preferences much better with cash."
Daron Acemoglu,CONF_200,Question A: The average US citizen would be better off if a larger number of low-skilled foreign workers were legally allowed to enter the US each year.
Daron Acemoglu,CONF_201,"Question B: Unless they were compensated by others, many low-skilled American workers would be substantially worse off if a larger number of low-skilled foreign workers were legally allowed to enter the US each year."
Daron Acemoglu,CONF_202,"In general, absent any inside information, an equity investor can expect to do better by choosing a well-diversified, low-cost index fund than by picking a few stocks."
